req_id,t,size,op,seq,key,pred_ms,assigned,actual_ms,node_scale_before,node_scale_after
6902,46692096.621,3118,0,1,722,1.000,8,4.050,5.907,15.379
6949,46692097.766,2421,0,0,596,1.000,1,5.004,5.325,10.063
6708,46692098.913,4871,1,1,450,1.000,3,36.028,21.986,26.187
6911,46692100.060,4648,1,1,34,1.000,8,4.003,5.907,14.810
6958,46692101.209,3871,1,0,383,1.000,1,1.004,5.325,9.610
6717,46692102.355,2684,0,0,613,1.000,3,20.020,21.986,25.879
6920,46692103.501,2599,0,1,324,1.000,8,0.046,5.907,14.072
6929,46692104.648,3295,1,1,399,1.000,8,7.005,5.907,13.719
6938,46692105.794,2587,1,1,491,1.000,8,7.004,5.907,13.383
6545,46692106.945,4120,1,1,773,1.000,2,48.072,64.003,55.396
6726,46692108.095,1356,1,1,701,1.000,3,28.016,21.986,25.986
6916,46692109.244,99614720,1,0,742,1.000,4,129.655,4.209,9.602
6962,46692110.394,4807,1,0,730,1.000,5,6.004,5.749,13.581
6947,46692111.541,4788,0,0,184,1.000,8,5.003,5.907,12.964
6554,46692112.688,4011,1,1,13,1.000,2,40.040,64.003,54.628
6735,46692113.842,3932,0,0,475,1.000,3,8.028,21.986,25.088
6925,46692114.994,2838,0,0,306,1.000,4,4.005,4.209,9.322
6956,46692116.143,2767,1,1,429,1.000,8,1.004,5.907,12.366
6934,46692117.292,3949,0,0,195,1.000,4,1.503,4.209,8.931
6943,46692118.443,4886,1,1,141,1.000,4,0.503,4.209,8.510
6952,46692119.593,1144,1,1,545,1.000,4,0.003,4.209,8.084
6961,46692120.738,1310,0,1,35,1.000,4,4.003,4.209,7.880
6963,46692121.888,2927,0,1,290,1.000,6,9.008,5.927,6.081
6703,46698348.282,90177536,1,0,318,1.000,7,376.528,11.332,33.471
6965,46698348.486,1578,0,1,11,1.000,8,2.016,12.366,11.848
6849,46698348.534,68157440,1,1,101,1.000,9,585.718,6.894,34.780
6967,46698348.726,2551,0,0,808,1.000,1,4.005,9.610,9.330
6563,46698348.784,2240,0,1,643,1.000,2,48.072,64.003,54.301
6744,46698348.838,65011712,1,1,985,1.000,3,52.656,21.986,26.466
6712,46698348.902,1309,0,0,792,1.000,7,1.008,11.332,31.848
6858,46698348.952,1305,1,1,192,1.000,9,4.010,6.894,33.241
6572,46698349.017,1954,0,1,58,1.000,2,32.064,64.003,53.189
6753,46698349.071,5056,0,0,962,1.000,3,4.028,21.986,25.344
6721,46698349.120,90177536,0,1,747,1.000,7,52.168,11.332,32.864
6867,46698349.172,3119,0,0,141,1.000,9,0.006,6.894,31.579
6581,46698349.224,4802,0,0,32,1.000,2,64.080,55.992,53.733
6762,46698349.272,1128,1,1,318,1.000,3,36.032,21.986,25.879
6730,46698349.324,1841,1,1,390,1.000,7,1.009,11.332,31.271
6876,46698349.372,3289,0,0,611,1.000,9,2.007,6.894,30.101
6590,46698349.428,4153,0,1,959,1.000,2,56.056,55.992,53.849
6771,46698349.478,3235,0,0,809,1.000,3,8.072,21.986,24.989
6739,46698349.526,2024,0,1,555,1.000,7,3.006,11.332,29.858
6885,46698349.580,3564,0,1,915,1.000,9,1.008,6.894,28.646
6599,46698349.641,1701,0,0,702,1.000,2,8.072,55.992,51.561
6780,46698349.694,91226112,1,0,219,1.000,3,191.660,21.986,33.322
6748,46698349.743,3671,1,1,256,1.000,7,6.005,11.332,28.666
6894,46698349.796,1541,1,1,727,1.000,9,6.007,6.894,27.514
6608,46698349.852,75497472,0,0,110,1.000,2,378.024,55.992,67.884
6789,46698349.906,3474,0,0,72,1.000,3,32.036,21.986,33.258
6757,46698349.958,4189,1,1,97,1.000,7,2.007,11.332,27.333
6903,46698350.006,1070,1,0,149,1.000,9,4.007,6.894,26.339
6617,46698350.059,2767,0,0,402,1.000,2,48.088,55.992,66.894
6798,46698350.113,2378,0,1,988,1.000,3,24.028,21.986,32.796
6766,46698350.167,3772,1,0,503,1.000,7,4.007,11.332,26.166
6912,46698350.217,4701,0,0,199,1.000,9,3.007,6.894,25.172
6626,46698350.274,2005,0,1,312,1.000,2,0.072,55.992,63.553
6807,46698350.321,3164,0,0,829,1.000,3,20.028,21.986,32.158
6775,46698350.372,1994,0,0,279,1.000,7,7.007,11.332,25.208
6921,46698350.423,4418,0,0,102,1.000,9,7.007,6.894,24.264
6635,46698350.481,3302,0,0,98,1.000,2,8.056,55.992,60.778
6816,46698350.534,2639,0,0,152,1.000,3,28.028,21.986,31.951
6784,46698350.593,1506,1,1,125,1.000,7,5.007,11.332,24.198
6930,46698350.644,1977,0,0,978,1.000,9,7.007,6.894,23.401
6644,46698350.695,1528,1,1,257,1.000,2,64.064,55.992,60.942
6825,46698350.747,4789,0,0,107,1.000,3,12.048,21.986,30.956
6793,46698350.799,4237,0,0,74,1.000,7,8.007,11.332,23.389
6939,46698350.852,4219,0,0,472,1.000,9,2.007,6.894,22.331
6653,46698350.900,4178,1,0,922,1.000,2,40.088,55.992,59.900
6834,46698350.959,3475,1,0,475,1.000,3,8.056,21.986,29.811
6802,46698351.020,1683,1,0,707,1.000,7,6.007,11.332,22.520
6948,46698351.071,1411,0,0,686,1.000,9,3.007,6.894,21.365
6662,46698351.123,1138,0,0,69,1.000,2,48.088,55.992,59.309
6843,46698351.176,76546048,0,1,521,1.000,3,54.048,21.986,31.023
6811,46698351.233,2668,1,1,215,1.000,7,1.007,11.332,21.444
6957,46698351.285,4718,0,1,814,1.000,9,6.007,6.894,20.597
6671,46698351.334,4597,0,0,895,1.000,2,56.088,55.992,59.148
6852,46698351.388,3082,0,0,494,1.000,3,24.044,21.986,30.674
6820,46698351.438,4003,0,0,484,1.000,7,5.007,11.332,20.622
6966,46698351.486,4318,1,0,483,1.000,9,8.007,5.783,19.968
6680,46698351.542,3752,0,1,478,1.000,2,72.088,55.992,59.795
6861,46698351.595,3347,0,1,761,1.000,3,36.036,21.986,30.942
6829,46698351.649,90177536,1,1,192,1.000,7,738.803,11.332,56.531
6689,46698351.707,4965,1,0,30,1.000,2,32.104,55.992,58.410
6870,46698351.761,1399,0,0,618,1.000,3,32.044,21.986,30.997
6838,46698351.812,1576,0,1,436,1.000,7,0.104,11.332,53.710
6698,46698351.869,3536,0,0,87,1.000,2,16.080,55.992,56.294
6879,46698351.922,4552,0,1,572,1.000,3,0.040,21.986,29.449
6847,46698351.976,99614720,1,1,380,1.000,7,362.350,11.332,69.142
6707,46698352.029,80740352,0,0,859,1.000,2,388.048,55.992,72.882
6888,46698352.081,2691,0,1,351,1.000,3,24.028,21.986,29.178
6856,46698352.132,4122,0,1,220,1.000,7,7.015,11.332,66.036
6716,46698352.189,80740352,1,1,488,1.000,2,4106.336,55.992,274.554
6897,46698352.239,2185,0,0,53,1.000,3,20.032,21.986,28.721
6865,46698352.284,2279,0,1,313,1.000,7,8.009,11.332,63.134
6725,46698352.326,4812,1,1,748,1.000,2,72.136,55.992,264.433
6906,46698352.373,2075,1,1,192,1.000,3,4.036,21.986,27.487
6874,46698352.415,1027,1,1,791,1.000,7,2.007,11.332,60.078
6734,46698352.461,52428800,1,1,979,1.000,2,85.680,55.992,255.496
6915,46698352.503,4572,1,1,441,1.000,3,20.032,21.986,27.114
6883,46698352.544,3008,1,0,583,1.000,7,2.007,11.332,57.174
6743,46698352.583,1060,1,0,528,1.000,2,0.096,55.992,242.726
6924,46698352.620,3217,0,0,120,1.000,3,32.032,21.986,27.360
6892,46698352.659,57671680,1,0,359,1.000,7,160.217,11.332,62.326
6752,46698352.700,4663,0,1,645,1.000,2,24.056,55.992,231.792
6933,46698352.737,1559,1,0,493,1.000,3,4.036,21.986,26.194
6901,46698352.775,4067,0,1,205,1.000,7,8.015,11.332,59.611
6761,46698352.814,4605,1,0,630,1.000,2,64.072,55.992,223.406
6942,46698352.852,1476,0,1,246,1.000,3,0.028,21.986,24.885
6910,46698352.892,2865,1,1,301,1.000,7,4.008,11.332,56.831
6770,46698352.928,2703,0,1,382,1.000,2,32.088,55.992,213.840
6951,46698352.969,4536,0,0,363,1.000,3,0.028,21.986,23.643
6919,46698353.007,1276,0,1,44,1.000,7,3.007,11.332,54.140
6779,46698353.044,1341,1,0,461,1.000,2,32.080,55.992,204.752
6960,46698353.083,1037,1,1,650,1.000,3,36.024,21.986,24.262
6928,46698353.123,3425,0,0,347,1.000,7,6.007,11.332,51.733
6788,46698353.161,4977,1,0,288,1.000,2,72.088,55.992,198.119
6937,46698353.197,4390,1,1,501,1.000,7,3.007,11.332,49.297
6797,46698353.235,1034,1,0,725,1.000,2,24.080,55.992,189.417
6946,46698353.275,3877,0,1,874,1.000,7,1.008,11.332,46.882
6806,46698353.313,1594,1,1,292,1.000,2,8.064,55.992,180.350
6955,46698353.353,3957,1,0,859,1.000,7,5.007,11.332,44.788
6815,46698353.392,4885,1,0,690,1.000,2,16.056,55.992,172.135
6964,46698353.430,3985,1,1,993,1.000,7,1.008,15.416,42.599
6824,46698353.468,4208,1,0,128,1.000,2,40.056,55.992,165.531
6833,46698353.505,4575,0,0,920,1.000,2,64.080,55.992,160.458
6842,46698353.687,4130,1,0,819,1.000,2,16.080,55.992,153.239
6851,46698353.732,1846,1,0,101,1.000,2,40.080,55.992,147.581
6860,46698353.777,2441,0,1,307,1.000,2,48.080,55.992,142.606
6969,46699350.941,100663296,0,1,123,1.000,3,44.716,24.262,25.284
6970,46699352.144,2159,0,0,334,1.000,4,4.051,7.880,7.689
6971,46699353.312,2826,1,0,642,1.000,5,3.060,13.581,13.055
6972,46699354.477,1410,1,1,206,1.000,6,8.017,6.081,6.178
6973,46699355.639,4247,1,1,192,1.000,7,5.020,42.599,40.720
6974,46699356.770,1531,0,0,351,1.000,8,8.020,11.848,11.657
6975,46699357.925,89128960,0,1,244,1.000,9,33.878,19.968,20.663
6976,46699359.082,3265,1,1,807,1.000,1,1.062,9.330,8.917
6869,46699360.208,1716,0,1,633,1.000,2,48.080,55.992,137.880
6978,46699361.359,4456,0,1,801,1.000,3,0.020,24.262,24.021
6979,46699362.514,1315,0,0,426,1.000,4,0.506,7.880,7.330
6980,46699363.646,2800,1,0,623,1.000,5,9.006,13.581,12.853
6981,46699364.796,4209,1,0,787,1.000,6,2.009,6.081,5.970
6982,46699365.956,3746,0,1,620,1.000,7,9.016,42.599,39.135
6983,46699366.073,3968,0,0,247,1.000,8,1.009,11.848,11.124
6984,46699366.136,2979,0,1,776,1.000,9,3.015,19.968,19.781
6985,46699366.185,3232,0,1,578,1.000,1,0.008,9.330,8.471
6878,46699366.222,2172,0,0,589,1.000,2,16.064,55.992,131.789
6987,46699366.257,2063,1,1,270,1.000,3,12.016,24.262,23.421
6988,46699366.290,2217,0,0,986,1.000,4,1.502,7.880,7.038
6989,46699366.320,3123,1,1,991,1.000,5,8.005,13.581,12.610
6990,46699366.351,2090,0,1,983,1.000,6,0.005,6.081,5.672
6991,46699366.386,1561,0,1,469,1.000,7,3.006,42.599,37.329
6992,46699366.424,1686,0,1,214,1.000,8,2.004,11.848,10.668
6993,46699366.457,3600,1,1,249,1.000,9,9.008,19.968,19.242
6994,46699366.486,2771,1,0,205,1.000,1,3.005,9.330,8.198
6887,46699366.519,2266,1,0,767,1.000,2,32.040,55.992,126.802
6996,46699366.551,3198,0,0,789,1.000,3,36.032,24.262,24.051
6997,46699366.582,4760,0,0,172,1.000,4,1.002,7.880,6.737
6998,46699366.611,3694,1,1,42,1.000,5,1.005,13.581,12.030
6999,46699366.647,1130,1,1,890,1.000,6,6.004,6.081,5.688
7000,46699366.691,3612,0,1,615,1.000,7,1.005,42.599,35.513
7001,46699367.846,2531,1,0,665,1.000,8,4.004,11.848,10.335
7002,46699368.993,2830,0,1,378,1.000,9,6.007,19.968,18.580
7003,46699370.107,1489,0,0,734,1.000,1,1.006,9.330,7.838
6896,46699371.260,4377,1,0,878,1.000,2,32.040,55.992,122.064
7005,46699372.382,5020,0,1,325,1.000,3,4.032,24.262,23.050
7006,46699373.509,4959,0,1,24,1.000,4,1.503,7.880,6.475
7007,46699374.659,4963,0,1,636,1.000,5,6.004,13.581,11.729
7008,46699375.790,1493,0,0,672,1.000,6,8.005,6.081,5.804
7009,46699376.942,3880,1,0,839,1.000,7,0.004,42.599,33.737
7010,46699378.064,2487,0,0,974,1.000,8,0.005,11.848,9.819
7011,46699379.210,4592,0,1,383,1.000,9,8.006,19.968,18.052
7012,46699380.330,4841,0,0,997,1.000,1,4.004,9.330,7.647
6905,46699381.479,3805,0,1,208,1.000,2,8.048,55.992,116.363
7014,46699382.625,61865984,0,0,741,1.000,3,225.952,24.262,33.196
7015,46699383.736,3378,1,1,935,1.000,4,4.502,7.880,6.376
7016,46699384.882,4847,0,0,118,1.000,5,2.003,13.581,11.243
7017,46699386.030,4009,1,0,163,1.000,6,1.004,6.081,5.564
7018,46699387.177,1352,1,1,786,1.000,7,6.004,42.599,32.350
7019,46699388.278,2432,0,1,76,1.000,8,4.005,11.848,9.528
7020,46699389.345,1959,0,1,843,1.000,9,9.007,19.968,17.600
7021,46699390.491,4532,0,1,492,1.000,1,1.005,9.330,7.314
6914,46699391.622,4325,0,0,823,1.000,2,48.040,55.992,112.947
7023,46699392.768,1039,0,1,94,1.000,3,24.024,24.262,32.737
7024,46699393.894,3862,1,1,568,1.000,4,1.502,7.880,6.133
7025,46699395.041,2795,0,0,154,1.000,5,3.005,13.581,10.831
7026,46699396.173,2833,1,1,857,1.000,6,6.004,6.081,5.586
7027,46699397.307,1381,0,1,511,1.000,7,4.004,42.599,30.933
7028,46699398.457,2324,0,0,49,1.000,8,9.004,11.848,9.502
7029,46699399.604,4264,0,1,407,1.000,9,0.004,19.968,16.720
7030,46699400.733,4183,0,1,526,1.000,1,0.005,9.330,6.949
6923,46699401.880,4220,0,0,899,1.000,2,24.048,55.992,108.502
7032,46699403.028,4282,1,0,430,1.000,3,8.020,24.262,31.501
7033,46699404.177,56623104,1,1,807,1.000,4,2.889,7.880,5.970
7034,46699405.282,94371840,0,1,67,1.000,5,123.554,13.581,16.467
7035,46699406.427,96468992,1,1,788,1.000,6,22.185,6.081,6.416
7036,46699407.546,1263,1,1,516,1.000,7,8.004,42.599,29.787
7037,46699408.675,5081,1,1,664,1.000,8,9.004,11.848,9.477
7038,46699409.824,2471,0,0,552,1.000,9,5.004,19.968,16.134
7039,46699410.950,3655,1,1,704,1.000,1,0.005,9.330,6.602
6932,46699412.103,3933,0,0,886,1.000,2,0.056,55.992,103.080
7041,46699413.253,2063,1,1,180,1.000,3,12.012,24.262,30.527
7042,46699414.380,1585,0,0,936,1.000,4,3.003,7.880,5.822
7043,46699415.528,3097,0,0,811,1.000,5,1.005,13.581,15.694
7044,46699416.658,54525952,0,0,578,1.000,6,11.857,6.081,6.688
7045,46699417.803,66060288,0,1,848,1.000,7,94.640,42.599,33.029
7046,46699418.932,3844,0,1,557,1.000,8,3.008,11.848,9.154
7047,46699420.084,2470,1,1,582,1.000,9,7.004,19.968,15.677
7048,46699421.232,3966,0,0,70,1.000,1,6.003,9.330,6.572
6941,46699422.347,3259,0,0,958,1.000,2,64.024,55.992,101.127
7050,46699423.493,2255,0,1,37,1.000,3,24.016,24.262,30.201
7051,46699424.623,4555,1,1,441,1.000,4,1.503,7.880,5.606
7052,46699425.772,2678,1,0,651,1.000,5,7.003,13.581,15.259
7053,46699426.917,4239,1,1,252,1.000,6,0.007,6.081,6.354
7054,46699428.042,1512,0,0,843,1.000,7,6.007,42.599,31.678
7055,46699429.173,1471,1,1,114,1.000,8,2.006,11.848,8.796
7056,46699430.319,1436,0,0,146,1.000,9,4.005,19.968,15.094
7057,46699431.468,3678,0,1,602,1.000,1,7.004,9.330,6.593
7059,46699432.595,3949,0,1,800,1.000,3,32.020,24.262,30.292
7060,46699433.742,4036,0,1,368,1.000,4,0.502,7.880,5.351
7061,46699434.876,3887,1,0,839,1.000,5,2.005,13.581,14.597
7062,46699436.022,3874,1,0,777,1.000,6,5.004,6.081,6.286
7063,46699437.143,5096,0,1,843,1.000,7,6.005,42.599,30.395
7064,46699438.289,4906,0,1,211,1.000,8,7.003,11.848,8.706
7065,46699439.423,3427,0,1,305,1.000,9,2.004,19.968,14.439
7066,46699440.572,3547,0,0,988,1.000,1,9.005,9.330,6.714
7068,46699441.698,4134,1,1,364,1.000,3,36.032,24.262,30.579
7069,46699442.845,4818,1,0,844,1.000,4,0.502,7.880,5.108
7070,46699443.993,3371,1,1,604,1.000,5,4.005,13.581,14.067
7071,46699445.106,2742,0,0,764,1.000,6,8.004,6.081,6.372
7072,46699446.267,1349,0,1,179,1.000,7,7.005,42.599,29.225
7073,46699447.462,1765,0,0,274,1.000,8,6.004,11.848,8.571
7074,46699448.530,5083,0,0,352,1.000,9,0.006,19.968,13.718
7075,46699449.714,3553,1,1,980,1.000,1,0.005,9.330,6.379
7077,46699450.815,3742,1,1,603,1.000,3,36.020,24.262,30.851
7078,46699451.990,54525952,0,1,455,1.000,4,42.229,7.880,6.964
7080,46699453.170,1391,1,0,577,1.000,6,1.006,6.081,6.104
7081,46699454.346,4505,1,0,765,1.000,7,3.006,42.599,27.914
7082,46699455.516,4818,0,1,974,1.000,8,7.005,11.848,8.493
7083,46699456.694,3433,1,0,602,1.000,9,8.004,19.968,13.432
7084,46699457.866,3744,0,0,227,1.000,1,9.004,9.330,6.510
7086,46699459.044,3692,0,0,551,1.000,3,16.024,24.262,30.110
7087,46699460.247,3723,0,1,643,1.000,4,4.503,7.880,6.841
7089,46699461.446,4857,0,1,533,1.000,6,4.003,6.081,5.999
7090,46699462.625,56623104,1,1,884,1.000,7,620.279,42.599,57.532
7091,46699463.774,4851,0,1,685,1.000,8,7.006,11.848,8.419
7092,46699464.965,4273,0,0,593,1.000,9,2.004,19.968,12.861
7093,46699466.155,1169,1,0,97,1.000,1,6.008,9.330,6.485
7095,46699467.344,1285,1,0,963,1.000,3,24.024,24.262,29.805
7096,46699468.524,4772,1,1,966,1.000,4,3.503,7.880,6.674
7098,46699469.709,1470,0,0,958,1.000,6,2.006,6.081,5.799
7099,46699470.892,2038,0,0,96,1.000,7,4.007,42.599,54.856
7100,46699472.074,2259,1,1,295,1.000,8,7.004,11.848,8.348
7101,46699473.258,1247,1,0,179,1.000,9,0.003,19.968,12.218
7102,46699474.438,4769,1,0,759,1.000,1,2.006,9.330,6.261
7104,46699475.624,3473,1,1,376,1.000,3,16.024,24.262,29.116
7105,46699476.813,2158,0,1,173,1.000,4,1.503,7.880,6.416
7107,46699478.006,4412,1,1,698,1.000,6,9.003,6.081,5.959
7108,46699479.184,1922,1,1,463,1.000,7,6.005,42.599,52.414
7109,46699480.285,4772,1,1,749,1.000,8,2.004,11.848,8.031
7110,46699481.413,3720,1,0,464,1.000,9,3.004,19.968,11.757
7111,46699482.601,1990,1,1,121,1.000,1,3.004,9.330,6.098
7113,46699483.789,2717,1,1,93,1.000,3,0.024,24.262,27.662
7114,46699484.964,1305,1,1,24,1.000,4,2.502,7.880,6.220
7116,46699486.143,2100,1,1,586,1.000,6,7.005,6.081,6.012
7117,46699487.317,4925,1,0,473,1.000,7,7.005,42.599,50.143
7118,46699488.502,3580,0,1,4,1.000,8,9.004,11.848,8.079
7119,46699489.689,2399,0,0,742,1.000,9,4.005,19.968,11.369
7120,46699490.863,3621,1,0,67,1.000,1,6.006,9.330,6.093
7122,46699492.049,5075,0,1,839,1.000,3,16.012,24.262,27.079
7123,46699493.245,2098,0,0,201,1.000,4,0.503,7.880,5.934
7125,46699494.433,98566144,0,0,824,1.000,6,35.152,6.081,7.469
7126,46699495.622,92274688,0,0,588,1.000,7,47.491,42.599,50.011
7127,46699496.807,3600,0,1,199,1.000,8,5.005,11.848,7.926
7128,46699497.989,4261,1,1,785,1.000,9,0.006,19.968,10.801
7129,46699499.178,3919,1,1,64,1.000,1,7.004,9.330,6.139
7131,46699500.363,2625,0,0,485,1.000,3,32.024,24.262,27.327
7132,46699501.549,87031808,1,1,821,1.000,4,390.495,7.880,25.162
7134,46699502.736,4108,0,1,846,1.000,6,5.005,6.081,7.346
7135,46699503.923,1378,0,1,22,1.000,7,1.006,42.599,47.560
7136,46699505.112,4998,0,1,724,1.000,8,4.005,11.848,7.730
7137,46699506.302,60817408,1,0,825,1.000,9,212.341,19.968,20.878
7138,46699507.488,2619,1,0,499,1.000,1,9.004,9.330,6.282
7140,46699508.672,3098,0,0,786,1.000,3,16.024,24.262,26.761
7141,46699509.858,4498,1,0,331,1.000,4,4.503,7.880,24.129
7143,46699511.041,74448896,0,0,247,1.000,6,16.913,6.081,7.824
7144,46699512.226,4673,0,1,354,1.000,7,9.003,42.599,45.632
7145,46699513.412,3078,0,1,382,1.000,8,0.008,11.848,7.344
7146,46699514.608,4322,0,1,721,1.000,9,3.005,19.968,19.985
7147,46699515.800,82837504,0,0,912,1.000,1,184.973,9.330,15.217
7149,46699516.982,1489,1,1,604,1.000,3,12.024,24.262,26.025
7150,46699518.164,3370,0,1,9,1.000,4,4.003,7.880,23.123
7152,46699519.351,2407,0,0,88,1.000,6,9.006,6.081,7.883
7154,46699520.541,3578,1,1,459,1.000,8,0.009,11.848,6.977
7155,46699521.728,1702,0,0,221,1.000,9,3.003,19.968,19.136
7156,46699522.915,2311,1,1,437,1.000,1,5.006,9.330,14.706
7158,46699524.100,4896,0,1,958,1.000,3,24.132,24.262,25.930
7159,46699525.293,4625,1,1,254,1.000,4,1.502,7.880,22.042
7161,46699526.476,3785,1,1,246,1.000,6,3.004,6.081,7.639
7163,46699527.666,3840,1,0,928,1.000,8,7.004,11.848,6.978
7164,46699528.852,4709,1,1,60,1.000,9,9.003,19.968,18.629
7165,46699530.049,4932,0,0,816,1.000,1,6.004,9.330,14.271
7167,46699531.251,3195,0,0,325,1.000,3,12.020,24.262,25.234
7168,46699532.455,3338,0,0,549,1.000,4,4.503,7.880,21.165
7170,46699533.633,4307,0,0,317,1.000,6,4.004,6.081,7.457
7172,46699534.819,3965,0,1,505,1.000,8,4.005,11.848,6.830
7173,46699536.009,1127,1,1,438,1.000,9,8.005,19.968,18.098
7174,46699537.191,3330,1,0,440,1.000,1,6.004,9.330,13.858
7176,46699538.376,1400,0,1,237,1.000,3,4.020,24.262,24.174
7177,46699539.562,3343,1,1,114,1.000,4,0.002,7.880,20.107
7179,46699540.748,1903,1,1,905,1.000,6,1.004,6.081,7.135
7181,46699541.932,3842,0,1,259,1.000,8,5.005,11.848,6.738
7182,46699543.121,2705,1,1,609,1.000,9,5.004,19.968,17.443
7183,46699544.306,2208,0,0,58,1.000,1,2.004,9.330,13.265
7185,46699545.480,3052,0,1,537,1.000,3,32.016,24.262,24.566
7186,46699546.670,4847,1,0,379,1.000,4,3.502,7.880,19.277
7188,46699547.866,4309,1,0,88,1.000,6,6.030,6.081,7.079
7190,46699549.061,1847,0,0,366,1.000,8,2.004,11.848,6.502
7191,46699550.251,1726,0,1,879,1.000,9,3.004,19.968,16.721
7192,46699551.436,4951,0,0,795,1.000,1,2.003,9.330,12.702
7194,46699552.612,4230,0,1,545,1.000,3,32.020,24.262,24.939
7197,46699553.806,2237,1,0,602,1.000,6,7.003,6.081,7.076
7199,46699554.905,2183,1,1,764,1.000,8,7.005,11.848,6.527
7200,46699556.030,4947,1,1,477,1.000,9,9.003,19.968,16.335
7201,46699557.224,4728,1,0,566,1.000,1,6.003,9.330,12.367
7203,46699558.349,2728,0,0,631,1.000,3,36.020,24.262,25.493
7206,46699559.554,4575,1,0,696,1.000,6,9.004,6.081,7.172
7208,46699560.733,1276,0,1,869,1.000,8,4.004,11.848,6.401
7209,46699561.859,1609,1,0,288,1.000,9,3.004,19.968,15.669
7210,46699562.981,1454,0,0,152,1.000,1,0.004,9.330,11.749
7212,46699564.490,2674,0,0,389,1.000,3,36.028,24.262,26.019
7215,46699565.673,1842,1,0,708,1.000,6,3.004,6.081,6.964
7217,46699566.863,4643,0,1,457,1.000,8,2.004,11.848,6.181
7218,46699568.040,4456,0,0,271,1.000,9,8.004,19.968,15.285
7219,46699569.223,3722,0,0,511,1.000,1,9.004,9.330,11.612
7221,46699570.457,3604,1,0,833,1.000,3,20.024,24.262,25.720
7224,46699571.639,103809024,0,0,573,1.000,6,20.272,6.081,7.629
7226,46699572.851,2183,1,0,928,1.000,8,5.003,11.848,6.122
7227,46699574.061,3543,1,0,214,1.000,9,5.010,19.968,14.772
7228,46699575.239,2934,0,0,377,1.000,1,9.004,9.330,11.481
7230,46699576.465,4893,0,0,72,1.000,3,20.024,24.262,25.435
7233,46699577.697,1353,1,0,392,1.000,6,8.006,6.081,7.648
7235,46699578.849,3954,0,0,822,1.000,8,3.005,11.848,5.966
7237,46699580.039,4234,0,0,934,1.000,1,4.005,9.330,11.107
7239,46699581.149,3678,0,0,423,1.000,3,20.020,24.262,25.164
7242,46699582.264,3216,1,0,471,1.000,6,2.004,6.081,7.366
7244,46699583.411,3773,0,0,245,1.000,8,8.006,11.848,6.068
7246,46699584.528,4154,1,1,17,1.000,1,2.004,9.330,10.652
7248,46699585.675,1350,0,1,807,1.000,3,28.024,24.262,25.307
7251,46699586.799,1406,1,0,315,1.000,6,1.004,6.081,7.048
7253,46699587.950,3874,0,0,272,1.000,8,6.006,11.848,6.065
7255,46699589.075,68157440,0,0,377,1.000,1,152.313,9.330,17.735
7260,46699590.207,2344,0,1,287,1.000,6,4.004,6.081,6.895
7262,46699591.359,2369,1,0,231,1.000,8,0.005,11.848,5.762
7264,46699592.505,2921,0,1,816,1.000,1,6.032,9.330,17.150
7269,46699593.632,2436,1,0,431,1.000,6,7.004,6.081,6.901
7273,46699594.777,101711872,1,0,744,1.000,1,223.305,9.330,27.458
7278,46699595.922,3543,0,0,295,1.000,6,9.004,6.081,7.006
7282,46699600.816,4475,0,0,991,1.000,1,2.007,9.330,26.185
7287,46699602.072,2625,0,1,668,1.000,6,8.005,6.081,7.056
7291,46699608.719,4129,1,1,742,1.000,1,5.004,9.330,25.126
7296,46699609.961,1142,1,1,560,1.000,6,9.003,6.081,7.153
7300,46699613.118,1787,0,1,898,1.000,1,4.003,9.330,24.070
7305,46699614.331,1950,0,0,375,1.000,6,7.004,6.081,7.146
7314,46699615.508,1400,0,1,528,1.000,6,9.004,6.081,7.239
7323,46699617.939,2754,1,0,66,1.000,6,9.005,6.081,7.327
7332,46699619.120,4052,1,0,208,1.000,6,2.004,6.081,7.061
7341,46699620.256,1350,0,0,275,1.000,6,6.003,6.081,7.008
7350,46699621.430,1332,0,1,973,1.000,6,2.003,6.081,6.758
7153,46699622.590,77594624,1,0,989,1.000,7,186.448,42.599,52.673
7271,46699623.775,96468992,1,1,320,1.000,8,992.876,11.848,55.118
7309,46699624.931,69206016,1,1,971,1.000,1,422.819,9.330,44.008
7257,46699626.082,1161,1,1,243,1.000,3,12.020,24.262,24.643
7195,46699627.234,3407,1,1,978,1.000,4,1.502,7.880,18.388
7079,46699628.384,100663296,1,0,288,1.000,5,839.411,13.581,55.334
7162,46699629.534,3914,1,0,796,1.000,7,9.005,42.599,50.490
7280,46699630.683,2127,0,1,106,1.000,8,4.005,11.848,52.562
7318,46699631.833,3948,1,0,653,1.000,1,2.005,9.330,41.907
7266,46699632.983,1222,0,0,618,1.000,3,28.020,24.262,24.812
7204,46699634.140,3969,1,0,773,1.000,4,2.001,7.880,17.569
7088,46699635.289,3566,1,0,381,1.000,5,9.005,13.581,53.018
7171,46699636.437,3794,1,0,661,1.000,7,7.003,42.599,48.315
7289,46699637.586,4872,1,1,66,1.000,8,3.004,11.848,50.084
7327,46699638.735,54525952,0,0,424,1.000,1,23.951,9.330,41.010
7275,46699639.884,1603,1,0,54,1.000,3,28.020,24.262,24.972
7213,46699641.032,5102,0,1,594,1.000,4,0.002,7.880,16.690
7097,46699642.182,3991,1,0,853,1.000,5,4.005,13.581,50.567
