req_id,t,size,op,seq,key,pred_ms,assigned,actual_ms,node_scale_before,node_scale_after
3358,45818957.824,89128960,1,0,875,1.000,7,28.956,8.500,17.102
3117,45834531.434,98566144,1,1,220,1.000,8,13.716,29.468,26.986
3517,45834532.705,2470,1,0,144,1.000,9,8.019,6.078,6.175
3475,45834533.907,1653,1,0,810,1.000,1,7.009,11.941,9.289
254,45834535.068,98566144,0,1,68,1.000,2,998.608,0.500,466.158
1314,45834536.218,91226112,0,0,843,1.000,3,2132.044,24.633,170.633
3520,45834537.367,3898,0,1,916,1.000,4,3.503,2.472,2.523
3483,45834538.513,1240,1,0,981,1.000,5,4.017,5.737,8.033
3370,45834539.658,4631,0,1,371,1.000,6,7.004,15.647,12.347
3361,45834540.803,2456,1,0,711,1.000,7,6.019,8.500,16.547
3132,45834541.948,76546048,1,0,9,1.000,8,17.647,29.468,26.519
3524,45834543.093,2636,0,0,382,1.000,9,3.006,6.078,6.017
3478,45834544.241,1115,1,1,51,1.000,1,1.005,11.941,8.875
261,45834545.450,2852,1,0,659,1.000,2,24.200,0.500,444.060
1323,45834546.639,2050,1,1,251,1.000,3,0.020,24.633,162.103
3523,45834547.787,4503,0,1,454,1.000,4,1.003,2.472,2.447
3486,45834548.938,4482,0,0,762,1.000,5,9.014,5.737,8.082
3382,45834550.084,1752,0,0,253,1.000,6,8.005,15.647,12.130
3367,45834551.261,1973,1,1,938,1.000,7,4.005,8.500,15.920
3150,45834552.408,1053,1,1,609,1.000,8,1.006,29.468,25.244
3533,45834553.556,4725,1,1,322,1.000,9,3.005,6.078,5.866
3487,45834554.709,4457,0,1,638,1.000,1,8.006,11.941,8.831
266,45834555.867,4497,1,0,586,1.000,2,24.136,0.500,423.064
1327,45834557.019,4945,0,1,511,1.000,3,4.016,24.633,154.198
3527,45834558.167,2475,1,1,701,1.000,4,3.503,2.472,2.500
3501,45834559.316,2613,1,1,419,1.000,5,7.006,5.737,8.029
3387,45834560.460,5077,0,1,525,1.000,6,7.008,15.647,11.874
3368,45834561.604,2554,0,1,969,1.000,7,1.006,8.500,15.175
3159,45834562.749,2759,0,1,255,1.000,8,2.006,29.468,24.082
3536,45834563.893,1460,0,1,696,1.000,9,5.004,6.078,5.823
3488,45834565.039,4469,1,0,849,1.000,1,5.021,11.941,8.641
272,45834566.186,1450,1,0,769,1.000,2,32.064,0.500,403.514
1588,45834567.332,4551,1,0,299,1.000,3,32.016,85.148,148.089
3542,45834568.478,1167,0,0,253,1.000,4,4.003,2.472,2.575
3516,45834569.624,3211,0,0,100,1.000,5,0.004,6.046,7.627
3397,45834570.769,3749,1,1,915,1.000,6,5.005,15.647,11.531
3388,45834571.913,2415,0,1,70,1.000,7,0.004,8.500,14.416
3161,45834573.059,3453,0,0,714,1.000,8,6.006,29.468,23.178
3540,45834574.203,1091,0,1,572,1.000,9,9.003,6.078,5.982
3504,45834575.347,1379,1,0,347,1.000,1,2.004,11.941,8.309
275,45834576.493,1218,1,1,383,1.000,2,72.176,0.500,386.947
1599,45834577.638,3921,1,1,786,1.000,3,0.088,85.148,140.689
3546,45834578.785,3116,1,1,937,1.000,4,4.003,2.472,2.647
3534,45834579.935,1635,1,0,433,1.000,5,9.003,8.245,7.696
3429,45834581.090,3901,0,1,197,1.000,6,2.004,15.647,11.054
3392,45834582.237,4194,1,1,985,1.000,7,9.005,8.500,14.146
3171,45834583.383,2061,1,1,187,1.000,8,9.006,29.468,22.469
3544,45834584.533,2252,1,0,797,1.000,9,2.005,6.078,5.783
3506,45834585.681,3641,0,1,554,1.000,1,4.004,11.941,8.094
294,45834586.830,3921,1,1,745,1.000,2,56.056,0.500,370.402
1602,45834587.981,4287,1,1,171,1.000,3,16.072,85.148,134.458
3556,45834589.133,1314,0,0,505,1.000,4,4.502,2.472,2.739
3553,45834590.286,2716,1,1,283,1.000,5,7.010,8.245,7.662
3445,45834591.430,88080384,1,0,929,1.000,6,14.506,15.647,11.227
3403,45834592.576,3803,0,0,694,1.000,7,6.004,8.500,13.738
3192,45834593.725,2913,0,1,142,1.000,8,5.003,29.468,21.596
3545,45834594.870,1909,0,1,435,1.000,9,2.004,6.078,5.594
3519,45834596.017,4808,0,1,145,1.000,1,1.005,9.409,7.739
306,45834597.162,82837504,1,0,983,1.000,2,9651.904,0.500,834.477
1609,45834598.314,3461,1,1,700,1.000,3,24.028,85.148,128.937
3558,45834599.462,2821,1,1,399,1.000,4,1.002,2.472,2.652
3559,45834600.610,1334,1,1,270,1.000,5,5.005,8.245,7.529
3450,45834601.759,1617,0,1,903,1.000,6,5.005,15.647,10.916
3413,45834602.903,1904,1,0,88,1.000,7,2.005,8.500,13.152
3202,45834604.049,2955,0,0,724,1.000,8,7.005,29.468,20.866
3551,45834605.193,3714,1,0,327,1.000,9,3.004,6.078,5.465
3525,45834606.340,1499,0,0,378,1.000,1,7.005,9.409,7.702
308,45834607.485,3420,0,0,692,1.000,2,64.240,0.500,795.965
1621,45834608.636,2793,0,1,809,1.000,3,12.020,85.148,123.091
3561,45834609.784,102760448,0,1,2,1.000,4,6.992,2.472,2.869
3560,45834610.930,1985,0,0,267,1.000,5,4.004,8.245,7.353
3455,45834612.079,4186,0,0,571,1.000,6,5.004,15.647,10.620
3423,45834613.226,1157,1,1,469,1.000,7,2.005,8.500,12.594
3205,45834614.369,3262,0,1,163,1.000,8,9.005,29.468,20.273
3567,45834615.522,5110,0,1,908,1.000,9,6.003,6.078,5.492
3528,45834616.715,1638,1,0,550,1.000,1,1.005,9.409,7.368
321,45834617.881,1742,1,1,503,1.000,2,56.080,0.500,758.971
1716,45834619.040,4926,1,1,924,1.000,3,16.016,85.148,117.737
3563,45834620.203,2098,1,1,649,1.000,4,1.003,2.472,2.776
3562,45834621.353,3258,0,0,138,1.000,5,6.004,8.245,7.285
3472,45834622.501,4554,1,1,452,1.000,6,7.006,15.647,10.439
3426,45834623.646,4472,0,0,412,1.000,7,2.005,8.500,12.065
3209,45834624.794,4270,1,0,783,1.000,8,9.006,29.468,19.710
3573,45834625.938,4908,0,0,725,1.000,9,4.003,6.078,5.417
3529,45834627.083,4013,1,1,403,1.000,1,0.004,9.409,6.999
322,45834628.228,2581,1,0,185,1.000,2,0.080,0.500,721.027
1882,45834629.373,4958,0,0,750,1.000,3,12.028,85.148,112.452
3572,45834630.522,4198,1,1,149,1.000,4,4.502,2.472,2.862
3564,45834631.667,74448896,0,1,787,1.000,5,5.177,8.245,7.180
3489,45834632.811,1764,1,0,395,1.000,6,5.007,15.647,10.168
3441,45834633.955,4427,1,1,194,1.000,7,1.004,8.500,11.512
3232,45834635.099,2059,0,1,544,1.000,8,5.005,29.468,18.975
3581,45834636.246,4995,0,1,802,1.000,9,1.004,6.078,5.197
3535,45834637.393,1512,1,1,44,1.000,1,3.004,9.409,6.800
333,45834638.537,2357,0,0,32,1.000,2,56.056,0.500,687.778
1885,45834639.680,4992,0,0,504,1.000,3,8.024,85.148,107.230
3587,45834640.831,4308,1,0,838,1.000,4,0.502,2.472,2.744
3574,45834642.005,4462,0,0,811,1.000,5,8.006,8.245,7.221
3490,45834643.181,4248,1,0,641,1.000,6,8.005,15.647,10.060
3451,45834644.356,2848,0,1,122,1.000,7,5.003,8.500,11.186
3238,45834645.527,1710,0,1,546,1.000,8,6.004,29.468,18.326
3585,45834646.700,79691776,1,1,428,1.000,9,15348.941,6.078,772.384
3539,45834647.871,3534,1,1,496,1.000,1,7.003,9.409,6.810
353,45834649.047,80740352,0,1,133,1.000,2,405.464,0.500,673.662
1998,45834650.217,4065,1,0,393,1.000,3,28.052,144.647,103.272
3599,45834651.387,1504,0,1,867,1.000,4,3.504,2.472,2.782
3575,45834652.558,54525952,0,0,964,1.000,5,8.670,8.245,7.294
3499,45834660.717,1596,0,1,535,1.000,6,8.007,15.647,9.957
3453,45834661.927,2986,0,1,282,1.000,7,8.003,8.500,11.027
3251,45834663.090,1495,1,0,210,1.000,8,8.003,29.468,17.810
3586,45834664.255,2269,0,0,550,1.000,9,6.007,6.078,734.065
3549,45834665.416,3104,0,1,868,1.000,1,6.003,9.409,6.769
363,45834666.571,3428,1,0,727,1.000,2,48.096,0.500,642.384
2042,45834667.721,3534,1,0,687,1.000,3,24.056,144.647,99.311
3611,45834668.868,1247,1,1,308,1.000,4,3.002,2.472,2.793
3578,45834670.015,3469,1,1,1,1.000,5,1.006,8.245,6.979
3518,45834671.161,3645,0,0,73,1.000,6,3.004,12.628,9.609
3461,45834672.323,5112,1,1,716,1.000,7,8.018,8.500,10.877
3260,45834675.240,4766,0,0,49,1.000,8,2.006,29.468,17.020
3589,45834676.558,2635,1,1,232,1.000,9,9.009,6.078,697.812
3550,45834677.835,3574,0,0,783,1.000,1,0.005,9.409,6.431
367,45834678.987,4456,1,0,57,1.000,2,64.088,0.500,613.469
2168,45834680.136,2349,1,0,314,1.000,3,12.064,144.647,94.948
3613,45834681.288,1767,1,0,31,1.000,4,0.001,2.472,2.654
3584,45834683.325,2222,1,1,881,1.000,5,4.004,8.245,6.830
3521,45834684.485,2927,0,1,249,1.000,6,7.003,12.628,9.479
3470,45834685.642,75497472,0,1,586,1.000,7,23.758,8.500,11.521
3265,45834686.794,1207,1,1,798,1.000,8,4.003,29.468,16.369
3590,45834687.946,2410,1,1,556,1.000,9,6.007,6.078,663.222
3555,45834689.116,4192,0,1,487,1.000,1,5.004,9.409,6.360
373,45834690.273,5072,1,0,285,1.000,2,8.096,0.500,583.201
2203,45834691.425,4692,1,0,864,1.000,3,4.028,144.647,90.402
3616,45834692.590,5076,1,0,780,1.000,4,1.002,2.472,2.571
3588,45834693.745,1158,0,0,822,1.000,5,2.003,8.245,6.589
3522,45834694.900,3575,1,0,162,1.000,6,8.005,12.628,9.405
3471,45834696.051,2127,0,1,380,1.000,7,3.004,8.500,11.095
3326,45834697.198,2004,0,0,502,1.000,8,6.004,22.173,15.851
3597,45834698.346,4114,0,0,239,1.000,9,6.007,6.078,630.361
3566,45834699.496,4595,0,1,984,1.000,1,8.004,9.409,6.442
380,45834700.643,1728,0,0,804,1.000,2,40.080,0.500,556.045
2204,45834701.790,4379,1,1,682,1.000,3,36.048,144.647,87.685
3624,45834702.936,2697,1,0,561,1.000,4,2.501,2.472,2.568
3592,45834704.081,3767,0,0,849,1.000,5,3.003,8.245,6.410
3526,45834705.226,4428,0,0,271,1.000,6,1.004,12.628,8.985
3479,45834706.777,2106,0,0,819,1.000,7,1.003,8.500,10.590
3330,45834707.954,2464,1,1,861,1.000,8,5.007,22.173,15.309
3601,45834709.109,4854,0,0,830,1.000,9,0.007,6.078,598.844
3568,45834710.522,2791,1,1,5,1.000,1,7.017,9.409,6.471
382,45834711.671,2092,1,0,962,1.000,2,40.088,0.500,530.247
2210,45834712.828,2566,0,1,732,1.000,3,36.032,144.647,85.102
3626,45834713.994,4632,0,1,987,1.000,4,4.503,2.472,2.664
3598,45834715.545,3471,1,1,403,1.000,5,9.003,8.245,6.539
3531,45834716.701,4402,1,0,844,1.000,6,1.003,12.628,8.586
3485,45834717.851,4562,0,1,187,1.000,7,3.004,8.500,10.211
3340,45834719.000,2452,0,1,112,1.000,8,2.004,22.173,14.643
3602,45834720.148,3126,0,1,495,1.000,9,5.007,6.078,569.152
3569,45834721.294,2382,1,0,170,1.000,1,8.006,9.409,6.548
392,45834722.472,4713,0,1,57,1.000,2,32.080,0.500,505.338
2214,45834723.629,1807,1,1,494,1.000,3,32.032,144.647,82.449
3627,45834724.781,4096,1,0,482,1.000,4,4.502,2.472,2.756
3605,45834725.929,1098,0,1,892,1.000,5,0.005,8.245,6.213
3532,45834727.075,3337,1,0,72,1.000,6,2.003,12.628,8.257
3509,45834728.222,79691776,1,0,832,1.000,7,13.169,8.500,10.359
3363,45834729.368,4946,0,0,598,1.000,8,1.004,22.173,13.961
3615,45834730.514,4102,1,1,314,1.000,9,3.007,6.078,540.844
3570,45834731.674,4555,1,0,242,1.000,1,5.004,9.409,6.470
403,45834732.825,3736,0,1,735,1.000,2,64.088,0.500,483.276
2301,45834733.989,3030,1,1,810,1.000,3,32.040,144.647,79.928
3628,45834735.137,73400320,0,1,853,1.000,4,14.848,2.472,3.361
3610,45834736.283,1124,0,0,624,1.000,5,8.004,8.245,6.302
3538,45834737.430,2903,0,0,467,1.000,6,1.005,12.628,7.894
3530,45834738.576,3986,1,0,22,1.000,7,1.004,17.102,9.891
3386,45834739.721,3102,1,1,398,1.000,8,2.004,22.173,13.364
3617,45834740.866,4661,0,1,175,1.000,9,3.006,6.078,513.953
3579,45834742.011,3508,1,1,288,1.000,1,4.004,9.409,6.347
406,45834743.157,4534,1,0,982,1.000,2,0.088,0.500,459.117
2358,45834744.301,2042,0,0,757,1.000,3,28.032,144.647,77.333
3629,45834745.454,4217,1,0,431,1.000,4,2.003,2.472,3.293
3614,45834746.616,4268,0,0,629,1.000,5,6.009,8.245,6.288
3541,45834747.762,62914560,1,1,571,1.000,6,145.927,12.628,14.796
3547,45834748.917,83886080,1,1,426,1.000,7,23.338,17.102,10.564
3391,45834750.063,3251,0,0,687,1.000,8,3.004,22.173,12.846
3623,45834751.208,3582,0,0,332,1.000,9,5.007,6.078,488.505
3595,45834752.353,4905,1,1,840,1.000,1,8.006,9.409,6.430
419,45834753.498,1543,1,0,608,1.000,2,24.072,0.500,437.364
2390,45834754.642,5035,0,0,445,1.000,3,8.028,144.647,73.868
3630,45834755.787,4288,0,1,147,1.000,4,1.512,2.472,3.204
3619,45834756.935,4575,0,0,86,1.000,5,6.007,8.245,6.274
3543,45834758.081,57671680,0,0,413,1.000,6,63.084,12.628,17.210
3554,45834759.227,4750,1,0,940,1.000,7,3.013,17.102,10.186
3410,45834760.372,1205,0,0,610,1.000,8,7.009,22.173,12.554
3639,45834761.517,3433,0,1,879,1.000,9,9.007,6.078,464.530
3600,45834762.661,4101,1,1,723,1.000,1,5.004,9.409,6.359
440,45834763.805,1414,1,1,431,1.000,2,56.088,0.500,418.300
2401,45834764.949,3868,1,0,459,1.000,3,24.028,144.647,71.376
3632,45834766.094,4770,0,1,722,1.000,4,0.502,2.472,3.069
3620,45834767.240,2522,1,1,833,1.000,5,5.004,8.245,6.210
3548,45834768.386,2086,0,0,859,1.000,6,9.008,12.628,16.800
3557,45834769.534,1910,0,1,772,1.000,7,5.028,17.102,9.928
3449,45834770.678,1741,0,0,598,1.000,8,8.005,22.173,12.326
3646,45834771.822,2019,1,0,727,1.000,9,1.007,6.078,441.354
3612,45834772.966,1758,1,0,186,1.000,1,8.017,9.409,6.442
447,45834774.110,3918,1,0,104,1.000,2,48.064,0.500,399.789
2414,45834775.254,4304,0,1,51,1.000,3,16.036,144.647,68.609
3634,45834776.398,3643,0,0,829,1.000,4,3.503,2.472,3.091
3622,45834777.542,2553,0,1,226,1.000,5,0.006,8.245,5.900
3565,45834778.687,4552,1,1,169,1.000,6,0.005,12.628,15.961
3571,45834779.832,1481,0,1,462,1.000,7,9.004,17.102,9.882
3464,45834780.980,4292,0,1,617,1.000,8,6.023,22.173,12.011
3657,45834782.124,98566144,0,1,884,1.000,9,32.387,6.078,420.906
3633,45834783.269,3837,0,0,477,1.000,1,9.006,9.409,6.570
462,45834784.415,84934656,0,1,581,1.000,2,537.000,0.500,406.649
2482,45834785.559,3234,1,0,637,1.000,3,8.028,144.647,65.580
3635,45834786.702,1838,0,0,190,1.000,4,1.502,2.472,3.011
3637,45834787.846,3495,1,0,292,1.000,5,9.007,8.245,6.055
3603,45834788.990,1530,0,0,162,1.000,6,3.006,12.628,15.313
3577,45834790.135,3007,0,0,873,1.000,7,4.007,17.102,9.588
3477,45834791.280,5070,1,0,576,1.000,8,0.005,22.173,11.411
3662,45834792.425,77594624,0,1,944,1.000,9,13.534,6.078,400.537
3636,45834793.569,2333,0,0,315,1.000,1,1.005,9.409,6.292
476,45834794.716,2644,1,0,603,1.000,2,32.064,0.500,387.920
2522,45834795.860,4884,1,0,496,1.000,3,20.028,71.223,63.302
3645,45834797.004,2830,1,1,954,1.000,4,3.503,2.472,3.036
3638,45834798.148,58720256,1,0,764,1.000,5,44.688,8.245,7.987
3606,45834799.292,4039,0,0,257,1.000,6,1.018,12.628,14.598
3580,45834800.436,4765,0,0,881,1.000,7,1.009,17.102,9.159
3491,45834801.581,1187,0,1,759,1.000,8,6.018,22.173,11.141
3669,45834802.728,4830,1,0,408,1.000,9,5.045,6.078,380.763
3640,45834803.872,3392,1,1,515,1.000,1,5.008,9.409,6.227
484,45834805.016,1754,1,1,186,1.000,2,32.096,0.500,370.129
2526,45834806.159,3877,1,0,477,1.000,3,36.024,71.223,61.938
3650,45834807.303,1613,1,0,712,1.000,4,4.507,2.472,3.109
3642,45834808.447,1427,1,1,554,1.000,5,0.006,8.245,7.588
3607,45834809.592,4717,0,1,978,1.000,6,3.015,12.628,14.019
3583,45834810.736,4134,1,0,348,1.000,7,9.004,17.102,9.151
3496,45834811.920,3704,0,1,443,1.000,8,5.007,22.173,10.834
3670,45834813.079,2476,1,1,364,1.000,9,6.010,6.078,362.025
3641,45834814.231,2094,1,0,204,1.000,1,8.005,9.409,6.316
486,45834815.378,3463,1,0,875,1.000,2,48.064,0.500,354.026
2528,45834816.524,89128960,1,1,945,1.000,3,7438.832,71.223,430.783
3653,45834817.674,3741,0,0,309,1.000,4,3.002,2.472,3.104
3643,45834818.823,4340,0,0,886,1.000,5,2.014,8.245,7.309
3621,45834819.969,4994,1,0,839,1.000,6,5.013,12.628,13.569
3591,45834821.114,91226112,1,0,55,1.000,7,163.326,17.102,16.860
3497,45834822.267,3361,0,0,405,1.000,8,5.013,22.173,10.543
3671,45834823.414,1945,0,1,227,1.000,9,4.007,6.078,344.124
3644,45834824.562,2258,0,1,994,1.000,1,3.013,9.409,6.151
497,45834825.708,1466,1,1,352,1.000,2,24.088,0.500,337.529
2549,45834826.853,4684,0,1,330,1.000,3,32.168,71.223,410.852
3658,45834827.998,3298,1,1,426,1.000,4,4.503,2.472,3.174
3655,45834829.143,2563,1,1,505,1.000,5,6.022,8.245,7.245
3631,45834830.289,1620,1,0,574,1.000,6,2.005,12.628,12.990
3593,45834831.434,4033,1,1,522,1.000,7,7.008,17.102,16.368
3500,45834832.594,4656,1,0,804,1.000,8,0.004,22.173,10.016
3674,45834833.743,4028,1,0,739,1.000,9,9.006,6.078,327.368
3656,45834834.892,3580,1,0,367,1.000,1,2.026,9.409,5.945
505,45834836.037,3697,1,1,966,1.000,2,64.080,0.500,323.856
2557,45834837.182,1605,0,1,404,1.000,3,24.040,71.223,391.512
3661,45834838.327,2309,1,1,44,1.000,4,1.502,2.472,3.090
3660,45834839.473,3965,0,1,24,1.000,5,5.015,8.245,7.133
3647,45834840.618,3505,0,0,635,1.000,6,4.006,12.628,12.541
3594,45834841.762,2613,1,0,90,1.000,7,3.006,17.102,15.700
3512,45834842.909,1128,1,0,591,1.000,8,7.004,22.173,9.866
3679,45834844.054,3122,0,0,127,1.000,9,3.006,6.078,311.150
3664,45834845.199,2874,1,0,694,1.000,1,0.012,9.409,5.648
1394,45834846.342,4376,1,0,934,1.000,2,8.080,144.195,308.067
2576,45834847.485,1151,0,1,192,1.000,3,28.036,71.223,373.338
3668,45834848.628,2195,1,1,763,1.000,4,1.503,2.472,3.011
3665,45834849.772,5056,0,0,46,1.000,5,5.005,8.245,7.027
3648,45834850.915,3382,1,1,833,1.000,6,0.006,12.628,11.914
3604,45834852.059,3522,0,1,719,1.000,7,4.006,17.102,15.115
3537,45834853.207,1104,1,0,347,1.000,8,6.005,27.685,9.673
3683,45834854.352,1229,1,0,253,1.000,9,5.007,6.078,295.843
3666,45834855.499,3811,0,0,677,1.000,1,8.005,9.409,5.766
1423,45834856.644,3678,0,1,265,1.000,2,48.080,144.195,295.068
2599,45834857.788,2905,0,1,663,1.000,3,0.040,71.223,354.673
3673,45834858.932,3553,0,0,136,1.000,4,1.502,2.472,2.936
3667,45834860.093,1070,1,0,397,1.000,5,6.005,8.245,6.976
3652,45834861.237,92274688,1,0,587,1.000,6,304.527,12.628,26.545
3618,45834862.381,3410,0,1,562,1.000,7,5.005,17.102,14.609
3552,45834863.525,2160,1,0,679,1.000,8,7.021,27.685,9.540
3694,45834864.671,3852,1,0,890,1.000,9,8.007,6.078,281.451
3685,45834866.099,2101,0,1,361,1.000,1,6.004,9.409,5.778
1438,45834867.245,1251,1,1,949,1.000,2,16.080,144.195,281.119
2604,45834868.390,3771,1,0,19,1.000,3,0.024,71.223,336.941
3680,45834869.533,4380,1,0,41,1.000,4,3.002,2.472,2.939
3675,45834870.678,4512,1,1,381,1.000,5,1.004,8.245,6.677
3663,45834871.821,1903,1,0,107,1.000,6,4.007,12.628,25.418
3649,45834872.964,4663,0,1,753,1.000,7,4.007,17.102,14.079
3609,45834874.108,3523,1,1,516,1.000,8,6.011,27.685,9.364
3696,45834875.327,2641,1,0,256,1.000,9,4.007,6.078,267.579
3691,45834876.520,1793,0,0,787,1.000,1,4.005,9.409,5.689
2609,45834877.670,3467,1,0,363,1.000,3,4.020,71.223,320.295
3686,45834878.817,3535,1,0,462,1.000,4,2.501,2.472,2.917
3676,45834879.962,2221,0,1,744,1.000,5,5.004,8.245,6.594
3684,45834881.107,1058,0,0,652,1.000,6,2.008,12.628,24.248
3651,45834882.252,3293,0,0,58,1.000,7,4.007,17.102,13.576
3625,45834883.396,1149,1,0,124,1.000,8,6.005,27.685,9.196
3692,45834884.541,4023,1,0,187,1.000,1,6.005,9.409,5.705
2611,45834885.686,1142,1,0,578,1.000,3,12.032,71.223,304.881
3687,45834886.833,1724,0,1,667,1.000,4,4.501,2.472,2.996
3678,45834888.377,2758,1,0,137,1.000,5,0.004,8.245,6.264
3688,45834889.527,4347,0,1,699,1.000,6,2.007,12.628,23.136
3654,45834890.672,4677,1,1,954,1.000,7,0.008,17.102,12.897
3702,45834891.815,4901,0,1,583,1.000,8,9.005,27.685,9.186
3693,45834892.959,2111,1,0,747,1.000,1,0.008,9.409,5.420
2619,45834894.103,1438,1,0,285,1.000,3,0.040,71.223,289.639
3725,45834895.247,1348,0,0,126,1.000,4,1.502,2.472,2.922
3682,45834896.390,1102,1,1,527,1.000,5,0.004,8.245,5.951
3689,45834897.534,1538,1,1,694,1.000,6,5.005,12.628,22.229
3659,45834898.680,2859,0,0,52,1.000,7,4.006,17.102,12.453
3704,45834899.825,4190,0,1,794,1.000,8,7.018,27.685,9.078
3698,45834900.969,4410,0,1,216,1.000,1,1.004,9.409,5.199
2621,45834902.112,2118,1,1,838,1.000,3,8.028,71.223,275.559
3728,45834903.257,4255,0,1,689,1.000,4,1.501,2.472,2.851
3695,45834904.401,2609,0,1,269,1.000,5,8.003,8.245,6.054
3690,45834905.546,2695,0,0,256,1.000,6,6.007,12.628,21.418
3672,45834906.688,4196,1,1,730,1.000,7,3.007,17.102,11.980
3706,45834907.830,4993,1,1,9,1.000,8,3.004,27.685,8.774
3699,45834908.973,1467,1,0,609,1.000,1,8.007,9.409,5.340
2630,45834910.127,1981,0,1,683,1.000,3,16.032,71.223,262.582
3730,45834911.276,1255,1,0,669,1.000,4,2.009,2.472,2.808
3703,45834912.421,5034,0,0,784,1.000,5,6.003,8.245,6.051
3705,45834913.566,4088,1,1,521,1.000,6,6.006,12.628,20.647
3697,45834914.710,3259,1,1,693,1.000,7,1.007,17.102,11.432
3708,45834915.855,5045,1,1,797,1.000,8,6.004,27.685,8.636
3701,45834916.999,4933,1,0,614,1.000,1,1.013,9.409,5.123
2646,45834918.149,2691,0,0,95,1.000,3,36.032,71.223,251.255
3740,45834919.297,3410,0,1,874,1.000,4,0.009,2.472,2.669
3716,45834920.441,1609,0,0,176,1.000,5,8.005,8.245,6.149
3718,45834921.590,2978,1,1,626,1.000,6,7.006,12.628,19.965
3700,45834922.736,1128,1,1,624,1.000,7,2.007,17.102,10.960
3710,45834923.880,1737,0,1,622,1.000,8,9.004,27.685,8.654
3709,45834925.023,1501,1,0,689,1.000,1,4.003,9.409,5.067
2723,45834926.167,3103,1,0,218,1.000,3,24.040,71.223,239.894
3742,45834927.311,63963136,1,0,707,1.000,4,6.895,2.472,2.880
3717,45834928.454,76546048,1,0,462,1.000,5,50.134,8.245,8.348
3719,45834929.597,2022,0,1,201,1.000,6,8.006,12.628,19.367
3707,45834930.741,1668,1,1,33,1.000,7,8.007,17.102,10.813
3715,45834931.885,4233,0,0,859,1.000,8,4.004,27.685,8.422
3714,45834933.030,56623104,0,0,414,1.000,1,21.498,9.409,5.889
2738,45834934.077,2782,0,0,728,1.000,3,20.040,71.223,228.901
3743,45834935.224,3833,0,0,966,1.000,4,1.008,2.472,2.786
3720,45834936.367,3406,1,0,512,1.000,5,2.007,8.245,8.031
3729,45834937.511,2265,1,0,689,1.000,6,0.006,12.628,18.399
3712,45834938.655,2544,0,1,604,1.000,7,1.008,17.102,10.323
3722,45834939.798,3945,0,0,283,1.000,8,1.008,27.685,8.051
3731,45834940.941,1301,1,0,303,1.000,1,8.005,9.409,5.995
2752,45834942.084,2855,1,1,149,1.000,3,24.044,67.401,218.659
3747,45834943.230,2366,1,0,33,1.000,4,3.503,2.472,2.822
3723,45834944.374,3220,1,0,196,1.000,5,3.006,8.245,7.780
3735,45834945.520,73400320,1,1,289,1.000,6,424.322,12.628,38.695
3746,45834946.664,4507,1,1,934,1.000,7,2.005,17.102,9.907
3738,45834947.808,97517568,1,1,333,1.000,8,1100.757,27.685,62.686
3732,45834948.951,3020,1,0,22,1.000,1,2.004,9.409,5.795
2767,45834950.094,4856,0,1,132,1.000,3,0.044,67.401,207.728
3760,45834951.238,4903,0,1,569,1.000,4,3.005,2.472,2.831
3726,45834952.380,4999,1,0,947,1.000,5,5.006,8.245,7.641
3741,45834953.524,69206016,0,1,657,1.000,6,24.570,12.628,37.989
3755,45834954.668,5088,1,1,864,1.000,7,6.006,17.102,9.712
3750,45834955.812,3912,0,1,244,1.000,8,9.011,27.685,60.002
3751,45834956.957,4266,1,1,762,1.000,1,1.004,9.409,5.556
2789,45834958.101,2140,1,1,507,1.000,3,4.032,67.401,197.543
3761,45834959.245,4851,0,1,120,1.000,4,0.003,2.472,2.690
3734,45834960.387,4157,1,1,351,1.000,5,0.006,8.245,7.259
3749,45834961.532,1412,0,1,520,1.000,6,1.011,12.628,36.140
3753,45834962.675,4116,0,1,189,1.000,8,3.008,27.685,57.153
3754,45834963.818,2549,0,0,963,1.000,1,6.004,9.409,5.578
2848,45834964.962,4582,1,0,163,1.000,3,0.032,67.401,187.668
3756,45834966.106,62914560,1,0,758,1.000,5,40.088,8.245,8.901
3752,45834967.250,2587,0,1,649,1.000,6,3.006,12.628,34.484
2931,45834968.394,1032,1,0,379,1.000,3,12.028,67.401,178.886
3759,45834969.538,5033,1,0,416,1.000,5,2.006,8.245,8.556
2935,45834970.681,2627,0,0,177,1.000,3,12.036,67.401,170.543
3013,45834971.825,98566144,0,0,921,1.000,3,773.660,67.401,200.699
3054,45834972.969,4087,1,0,736,1.000,3,0.044,67.401,190.666
3061,45834974.112,3828,0,1,555,1.000,3,0.032,67.401,181.134
3102,45834975.256,3571,1,1,496,1.000,3,20.028,67.401,173.079
3151,45834976.398,1380,1,1,248,1.000,3,20.040,67.401,165.427
3166,45834977.541,3232,0,1,361,1.000,3,16.040,67.401,157.958
3255,45834978.686,2116,0,0,216,1.000,3,0.036,67.401,150.062
3333,45834979.830,2064,0,1,29,1.000,3,24.028,67.401,143.760
3414,45834980.974,4061,1,0,691,1.000,3,32.040,67.401,138.174
3444,45834982.117,3272,1,0,216,1.000,3,28.056,67.401,132.668
3576,45834983.260,1625,1,1,637,1.000,3,16.040,67.401,126.837
3596,45834984.403,2533,1,0,233,1.000,3,20.040,67.401,121.497
3677,45834985.545,2590,0,0,425,1.000,3,24.040,67.401,116.624
